status,bed,bath,acre_lot,city,state,zip_code,house_size,price
for_sale,2.0,1.0,2.02,Exeter,Maine,4435.0,832.0,78500.0
for_sale,4.0,4.0,1.8,Palmyra,Maine,4965.0,1644.0,85000.0
for_sale,3.0,1.0,0.5,Plymouth,Maine,4969.0,2106.0,129900.0
for_sale,3.0,2.4875072723686458,20.7,Etna,Maine,4434.0,2178.735693653475,50000.0
for_sale,3.0,1.0,5.0,Plymouth,Maine,4969.0,1235.0,134900.0
for_sale,3.0,1.0,0.38,Corinna,Maine,4928.0,1368.0,64900.0
for_sale,4.0,1.0,0.96,Pittsfield,Maine,4967.0,936.0,85500.0
for_sale,3.0,1.0,9.8,Newport,Maine,4953.0,1248.0,95000.0
for_sale,3.0,2.0,48.0,Etna,Maine,4434.0,1120.0,325000.0
for_sale,2.0,1.0,17.6,Detroit,Maine,4929.0,896.0,155000.0
for_sale,2.0,1.0,32.156833929788604,Pittsfield,Maine,4967.0,784.0,39500.0
for_sale,4.0,2.0,0.2,Pittsfield,Maine,4967.0,1648.0,119000.0
for_sale,3.0,2.4875072723686458,3.81,Newport,Maine,4953.0,2178.735693653475,29900.0
for_sale,4.0,1.0,47.0,Palmyra,Maine,4965.0,1424.0,475000.0
for_sale,2.0,1.0,32.156833929788604,Pittsfield,Maine,4967.0,784.0,36900.0
for_sale,3.0,2.4875072723686458,3.39,Newport,Maine,4953.0,2178.735693653475,29900.0
for_sale,3.0,2.4875072723686458,4.36,Newport,Maine,4953.0,2178.735693653475,37900.0
for_sale,3.0,1.0,1.0,Saint Albans,Maine,4971.0,1100.0,219000.0
for_sale,3.0,2.0,1.01,Saint Albans,Maine,4971.0,1152.0,184900.0
for_sale,3.0,2.4875072723686458,5.25,Newport,Maine,4953.0,2178.735693653475,45000.0
for_sale,5.0,6.0,1.98,Palmyra,Maine,4965.0,3328.0,750000.0
for_sale,3.0,2.4875072723686458,2.12,Newport,Maine,4953.0,2178.735693653475,37900.0
for_sale,3.0,2.4875072723686458,0.2,Pittsfield,Maine,4967.0,2178.735693653475,24900.0
for_sale,2.0,1.0,1.26,Saint Albans,Maine,4971.0,900.0,529900.0
for_sale,3.0,2.4875072723686458,0.28,Pittsfield,Maine,4967.0,2178.735693653475,50000.0
for_sale,1.0,1.0,11.0,Cornville,Maine,4976.0,700.0,93500.0
for_sale,2.0,1.0,0.5,New Vineyard,Maine,4956.0,900.0,129900.0
for_sale,4.0,2.0,1.45,New Sharon,Maine,4955.0,1781.0,195000.0
for_sale,4.0,2.0,0.59,Fairfield,Maine,4937.0,1978.0,139900.0
for_sale,4.0,3.0,5.25,Livermore Falls,Maine,4254.0,2870.0,399000.0
for_sale,1.0,1.0,0.45,Winthrop,Maine,4364.0,480.0,44500.0
for_sale,3.0,2.0,1.0,Mount Vernon,Maine,4352.0,1596.0,289000.0
for_sale,3.0,2.0,8.91,Fairfield,Maine,4937.0,1720.0,375000.0
for_sale,1.0,1.0,0.8,Wilton,Maine,4294.0,1300.0,230000.0
for_sale,3.0,3.0,0.48,Madison,Maine,4950.0,2782.0,332000.0
for_sale,3.0,4.0,0.4,Winslow,Maine,4901.0,3184.0,345000.0
for_sale,3.0,2.0,14.5,New Portland,Maine,4961.0,2000.0,475000.0
for_sale,3.0,1.0,3.09,Fairfield,Maine,4937.0,1868.0,249900.0
for_sale,3.0,2.0,1.95,Livermore Falls,Maine,4254.0,1794.0,469000.0
for_sale,3.0,2.0,15.0,Mount Vernon,Maine,4352.0,1500.0,249900.0
for_sale,3.0,2.0,0.42,Oakland,Maine,4963.0,1588.0,159000.0
for_sale,4.0,4.0,0.38,Waterville,Maine,4901.0,2692.0,334000.0
for_sale,3.0,1.0,10.7,Anson,Maine,4911.0,900.0,265000.0
for_sale,3.0,1.0,0.1,Winthrop,Maine,4364.0,1311.0,169900.0
for_sale,6.0,4.0,0.14,Livermore Falls,Maine,4254.0,2850.0,125000.0
for_sale,3.0,2.0,1.1,Skowhegan,Maine,4976.0,2300.0,345000.0
for_sale,4.0,3.0,0.45,Waterville,Maine,4901.0,2944.0,399900.0
for_sale,3.0,3.0,5.45,Oakland,Maine,4963.0,2421.0,425000.0
for_sale,7.0,7.0,10.3,Kingfield,Maine,4947.0,4000.0,699900.0
for_sale,3.0,4.0,0.58,Oakland,Maine,4963.0,3032.0,475000.0
for_sale,4.0,3.0,0.34,Oakland,Maine,4963.0,2068.0,289000.0
for_sale,3.0,4.0,0.53,Rome,Maine,4963.0,4452.0,1325000.0
for_sale,3.0,2.0,0.93,Oakland,Maine,4963.0,988.0,224500.0
for_sale,4.0,4.0,1.46,Oakland,Maine,4963.0,2625.0,450000.0
for_sale,3.0,2.4875072723686458,1.68,Oakland,Maine,4963.0,2178.735693653475,80000.0
for_sale,10.0,5.0,0.17,Bingham,Maine,4920.0,3990.0,279000.0
for_sale,4.0,3.0,0.81,Carrabassett Valley,Maine,4947.0,2376.0,550000.0
for_sale,3.0,2.4875072723686458,2.73,Waterville,Maine,4901.0,2178.735693653475,64900.0
for_sale,6.0,5.0,2.35,Moscow,Maine,4920.0,2178.735693653475,656000.0
for_sale,3.0,4.0,32.156833929788604,Carrabassett Valley,Maine,4947.0,2148.0,950000.0
for_sale,2.0,1.0,10.37,Industry,Maine,4938.0,960.0,205000.0
for_sale,3.0,2.4875072723686458,0.69,Carrabassett Valley,Maine,4947.0,2178.735693653475,89900.0
for_sale,3.0,2.4875072723686458,0.2,Skowhegan,Maine,4976.0,2178.735693653475,29999.0
for_sale,3.0,1.0,0.2,Oakland,Maine,4963.0,1469.0,450000.0
for_sale,5.0,4.0,1.92,Carrabassett Valley,Maine,4947.0,3104.0,1190000.0
for_sale,3.0,2.4875072723686458,0.4,Skowhegan,Maine,4976.0,2178.735693653475,54999.0
for_sale,3.0,2.4875072723686458,1.04,Carrabassett Valley,Maine,4947.0,2178.735693653475,150000.0
for_sale,2.0,1.0,0.46,Eustis,Maine,4936.0,960.0,149000.0
for_sale,2.0,1.0,0.95,Eustis,Maine,4936.0,1560.0,230000.0
for_sale,3.0,2.4875072723686458,4.7,Rome,Maine,4936.0,2178.735693653475,42000.0
for_sale,5.0,2.0,0.29,Eustis,Maine,4936.0,2400.0,399000.0
for_sale,4.0,3.0,31.0,Eustis,Maine,4936.0,2405.0,699000.0
for_sale,9.0,7.0,0.45,Eustis,Maine,4936.0,5527.0,720000.0
for_sale,2.0,2.4875072723686458,1.0,Salem Township,Maine,4983.0,1000.0,60000.0
for_sale,3.0,2.0,0.69,Carrabassett Valley,Maine,4947.0,1846.0,475000.0
for_sale,2.0,1.0,1.99,Rangeley,Maine,4970.0,1785.0,499000.0
for_sale,3.0,2.0,3.2,Dallas Plt,Maine,4970.0,2514.0,450000.0
for_sale,2.0,1.0,32.156833929788604,Carrabassett Valley,Maine,4947.0,895.0,219900.0
for_sale,2.0,3.0,0.56,Sandy River Plt,Maine,4970.0,1512.0,369000.0
for_sale,3.0,1.0,1.0,Eustis,Maine,4982.0,600.0,285000.0
for_sale,2.0,1.0,0.24,Rangeley,Maine,4970.0,765.0,299000.0
for_sale,3.0,2.4875072723686458,10.3,Rangeley Plt,Maine,4970.0,2178.735693653475,100000.0
for_sale,2.0,1.0,15.09,Salem Township,Maine,4983.0,2032.0,429900.0
for_sale,3.0,3.0,20.6,New Portland,Maine,4961.0,2358.0,995000.0
for_sale,3.0,4.0,0.27,Rangeley,Maine,4970.0,4146.0,597000.0
for_sale,3.0,2.0,0.32,Rangeley,Maine,4970.0,1320.0,629000.0
for_sale,6.0,4.0,0.79,Kingfield,Maine,4947.0,2300.0,225000.0
for_sale,3.0,2.4875072723686458,0.3,Dallas Plt,Maine,4970.0,2178.735693653475,89000.0
for_sale,1.0,2.4875072723686458,40.0,Phillips,Maine,4966.0,600.0,250000.0
for_sale,7.0,6.0,6.1,Dallas Plt,Maine,4970.0,5772.0,1800000.0
for_sale,4.0,3.0,0.81,Carrabassett Valley,Maine,4947.0,2376.0,550000.0
for_sale,3.0,2.4875072723686458,3.69,Rangeley,Maine,4970.0,2178.735693653475,149000.0
for_sale,3.0,2.4875072723686458,5.0,Rangeley Plt,Maine,4970.0,2178.735693653475,140000.0
for_sale,3.0,2.0,0.95,Carrabassett Valley,Maine,4947.0,2280.0,649000.0
for_sale,3.0,4.0,32.156833929788604,Carrabassett Valley,Maine,4947.0,2148.0,950000.0
for_sale,7.0,7.0,10.3,Kingfield,Maine,4947.0,4000.0,699900.0
for_sale,3.0,2.4875072723686458,2.25,Sandy River Plt,Maine,4970.0,2178.735693653475,59000.0
for_sale,3.0,2.4875072723686458,1.04,Carrabassett Valley,Maine,4947.0,2178.735693653475,150000.0
for_sale,4.0,5.0,0.78,Carrabassett Valley,Maine,4947.0,2984.0,950000.0
for_sale,3.0,2.4875072723686458,1.35,Sandy River Plt,Maine,4970.0,2178.735693653475,59000.0
for_sale,6.0,4.0,0.36,Rangeley,Maine,4970.0,3100.0,950000.0
for_sale,3.0,2.4875072723686458,0.92,Sandy River Plt,Maine,4970.0,2178.735693653475,75000.0
for_sale,3.0,2.4875072723686458,2.1,Sandy River Plt,Maine,4970.0,2178.735693653475,79000.0
for_sale,3.0,2.0,45.0,Rangeley Plt,Maine,4970.0,1272.0,469000.0
for_sale,5.0,3.0,0.44,Rangeley,Maine,4970.0,2470.0,356000.0
for_sale,3.0,2.0,32.156833929788604,Carrabassett Valley,Maine,4947.0,1000.0,639000.0
for_sale,3.0,2.4875072723686458,0.69,Carrabassett Valley,Maine,4947.0,2178.735693653475,89900.0
for_sale,3.0,2.0,2.24,Rangeley,Maine,4970.0,1350.0,599000.0
for_sale,5.0,4.0,1.92,Carrabassett Valley,Maine,4947.0,3104.0,1190000.0
for_sale,3.0,2.0,90.0,Coplin Plt,Maine,4970.0,1800.0,600000.0
for_sale,3.0,2.0,1.1,Rangeley,Maine,4970.0,1232.0,498000.0
for_sale,6.0,5.0,0.35,Carrabassett Valley,Maine,4947.0,4670.0,2000000.0
for_sale,4.0,3.0,0.31,Carrabassett Valley,Maine,4947.0,2052.0,1350000.0
for_sale,4.0,4.0,0.25,Carrabassett Valley,Maine,4947.0,3224.0,1200000.0
for_sale,3.0,1.0,106.0,Phillips,Maine,4966.0,1176.0,1500000.0
for_sale,3.0,1.0,1.03,Fairfield,Maine,4937.0,1206.0,189000.0
for_sale,3.0,2.4875072723686458,5.21,Fairfield,Maine,4937.0,2178.735693653475,32500.0
for_sale,3.0,2.0,0.34,Fairfield,Maine,4937.0,1196.0,145000.0
for_sale,3.0,1.0,1.17,Fairfield,Maine,4937.0,736.0,159000.0
for_sale,4.0,2.0,0.59,Fairfield,Maine,4937.0,1978.0,139900.0
for_sale,3.0,4.0,40.0,Fairfield,Maine,4937.0,3856.0,799900.0
for_sale,3.0,1.0,3.09,Fairfield,Maine,4937.0,1868.0,249900.0
for_sale,4.0,3.0,3.2,Fairfield,Maine,4937.0,2240.0,159900.0
for_sale,3.0,2.0,8.91,Fairfield,Maine,4937.0,1720.0,375000.0
for_sale,3.0,1.0,0.35,Fairfield,Maine,4937.0,1456.0,170000.0
for_sale,3.0,2.0,1.7,Fairfield,Maine,4937.0,2252.0,225000.0
for_sale,3.0,2.4875072723686458,0.68,Fairfield,Maine,4937.0,2178.735693653475,22900.0
for_sale,4.0,2.0,0.69,Fairfield,Maine,4937.0,1958.0,299455.0
for_sale,1.0,1.0,0.85,Fairfield,Maine,4937.0,1152.0,229000.0
for_sale,4.0,2.0,0.48,Fairfield,Maine,4937.0,1848.0,199000.0
for_sale,3.0,2.4875072723686458,18.5,Fairfield,Maine,4937.0,2178.735693653475,225000.0
for_sale,3.0,2.4875072723686458,3.14,Fairfield,Maine,4937.0,2178.735693653475,299000.0
for_sale,3.0,2.4875072723686458,2.25,Fairfield,Maine,4937.0,2178.735693653475,249000.0
for_sale,4.0,2.0,0.09,Farmington,Maine,4938.0,2268.0,179000.0
for_sale,3.0,1.0,0.56,Chesterville,Maine,4938.0,1300.0,174900.0
for_sale,3.0,3.0,18.0,Farmington,Maine,4938.0,2060.0,425000.0
for_sale,3.0,1.0,7.5,Chesterville,Maine,4938.0,910.0,150000.0
for_sale,3.0,3.0,13.8,Farmington,Maine,4938.0,3386.0,525000.0
for_sale,3.0,2.4875072723686458,16.59,Farmington,Maine,4938.0,2178.735693653475,79000.0
for_sale,3.0,2.4875072723686458,21.5,Industry,Maine,4938.0,2178.735693653475,55000.0
for_sale,3.0,2.4875072723686458,20.0,Farmington,Maine,4938.0,2178.735693653475,480000.0
for_sale,3.0,3.0,2.27,Farmington,Maine,4938.0,2248.0,400000.0
for_sale,3.0,2.4875072723686458,4.0,Farmington,Maine,4938.0,2178.735693653475,59900.0
for_sale,3.0,2.4875072723686458,25.8,Industry,Maine,4938.0,2178.735693653475,68000.0
for_sale,3.0,2.4875072723686458,2.62,Farmington,Maine,4938.0,2178.735693653475,199000.0
for_sale,4.0,2.0,64.85,Farmington,Maine,4938.0,2286.0,900000.0
for_sale,3.0,2.4875072723686458,3.37,Farmington,Maine,4938.0,2178.735693653475,25000.0
for_sale,3.0,2.4875072723686458,4.11,Farmington,Maine,4938.0,2178.735693653475,105000.0
for_sale,3.0,2.4875072723686458,4.0,Farmington,Maine,4938.0,2178.735693653475,59500.0
for_sale,2.0,1.0,10.37,Industry,Maine,4938.0,960.0,205000.0
for_sale,3.0,2.4875072723686458,1.4,Chesterville,Maine,4938.0,2178.735693653475,19000.0
for_sale,3.0,2.4875072723686458,2.48,Farmington,Maine,4938.0,2178.735693653475,29900.0
for_sale,5.0,2.0,0.37,Farmington,Maine,4938.0,3614.0,399000.0
for_sale,3.0,2.4875072723686458,0.9,Chesterville,Maine,4938.0,2178.735693653475,20000.0
for_sale,3.0,2.4875072723686458,0.38,Farmington,Maine,4938.0,2178.735693653475,23000.0
for_sale,3.0,2.4875072723686458,0.39,Farmington,Maine,4938.0,2178.735693653475,23000.0
for_sale,3.0,2.4875072723686458,0.62,Farmington,Maine,4938.0,2178.735693653475,27000.0
for_sale,3.0,2.4875072723686458,0.59,Farmington,Maine,4938.0,2178.735693653475,27000.0
for_sale,3.0,2.4875072723686458,0.48,Farmington,Maine,4938.0,2178.735693653475,25000.0
for_sale,3.0,2.4875072723686458,2.92,Farmington,Maine,4938.0,2178.735693653475,49900.0
for_sale,3.0,2.4875072723686458,2.4,Industry,Maine,4938.0,2178.735693653475,48000.0
for_sale,3.0,2.4875072723686458,0.4,Farmington,Maine,4938.0,2178.735693653475,149500.0
for_sale,3.0,2.4875072723686458,0.66,Farmington,Maine,4938.0,2178.735693653475,33000.0
for_sale,3.0,2.4875072723686458,0.71,Farmington,Maine,4938.0,2178.735693653475,33000.0
for_sale,3.0,2.4875072723686458,0.51,Farmington,Maine,4938.0,2178.735693653475,35000.0
for_sale,3.0,2.4875072723686458,0.74,Farmington,Maine,4938.0,2178.735693653475,36000.0
for_sale,3.0,2.4875072723686458,0.55,Farmington,Maine,4938.0,2178.735693653475,35000.0
for_sale,3.0,2.4875072723686458,1.06,Farmington,Maine,4938.0,2178.735693653475,45000.0
for_sale,3.0,2.4875072723686458,0.76,Farmington,Maine,4938.0,2178.735693653475,36500.0
for_sale,3.0,2.4875072723686458,0.74,Farmington,Maine,4938.0,2178.735693653475,36500.0
for_sale,3.0,4.0,12.0,Fayette,Maine,4349.0,1796.0,350000.0
for_sale,2.0,1.0,0.5,New Vineyard,Maine,4956.0,900.0,129900.0
for_sale,4.0,2.0,1.45,New Sharon,Maine,4955.0,1781.0,195000.0
for_sale,3.0,2.4875072723686458,11.0,New Sharon,Maine,4955.0,2178.735693653475,55000.0
for_sale,1.0,1.0,0.34,Vienna,Maine,4360.0,300.0,95000.0
for_sale,3.0,2.4875072723686458,12.5,Jay,Maine,4239.0,2178.735693653475,44999.0
for_sale,1.0,2.4875072723686458,2.5,Vienna,Maine,4360.0,350.0,149500.0
for_sale,6.0,3.0,0.2,Livermore Falls,Maine,4254.0,2590.0,199000.0
for_sale,3.0,2.4875072723686458,9.0,Vienna,Maine,4360.0,2178.735693653475,75000.0
for_sale,4.0,2.0,0.37,Livermore Falls,Maine,4254.0,1658.0,115000.0
for_sale,3.0,3.0,2.27,Farmington,Maine,4938.0,2248.0,400000.0
for_sale,3.0,2.4875072723686458,16.59,Farmington,Maine,4938.0,2178.735693653475,79000.0
for_sale,3.0,3.0,18.0,Farmington,Maine,4938.0,2060.0,425000.0
for_sale,3.0,3.0,9.88,Wilton,Maine,4294.0,2966.0,499900.0
for_sale,4.0,2.0,0.09,Farmington,Maine,4938.0,2268.0,179000.0
for_sale,1.0,1.0,0.8,Wilton,Maine,4294.0,1300.0,230000.0
for_sale,3.0,1.0,1.0,Starks,Maine,4911.0,1600.0,179000.0
for_sale,3.0,2.4875072723686458,2.5,Mount Vernon,Maine,4352.0,2178.735693653475,69900.0
for_sale,3.0,1.0,7.5,Chesterville,Maine,4938.0,910.0,150000.0
for_sale,5.0,2.0,0.37,Farmington,Maine,4938.0,3614.0,399000.0
for_sale,3.0,2.4875072723686458,20.0,Wilton,Maine,4294.0,2178.735693653475,99900.0
for_sale,4.0,2.0,20.0,Mount Vernon,Maine,4352.0,2550.0,450000.0
for_sale,3.0,2.4875072723686458,0.18,Fayette,Maine,4349.0,2178.735693653475,77735.0
for_sale,3.0,4.0,94.0,Wilton,Maine,4294.0,4004.0,749000.0
for_sale,3.0,2.4875072723686458,4.27,New Sharon,Maine,4955.0,2178.735693653475,69999.0
for_sale,3.0,1.0,0.56,Chesterville,Maine,4938.0,1300.0,174900.0
for_sale,3.0,2.4875072723686458,18.3,Wilton,Maine,4294.0,2178.735693653475,189000.0
for_sale,3.0,2.4875072723686458,20.0,Farmington,Maine,4938.0,2178.735693653475,480000.0
for_sale,2.0,1.0,10.37,Industry,Maine,4938.0,960.0,205000.0
for_sale,3.0,2.4875072723686458,1.06,Farmington,Maine,4938.0,2178.735693653475,45000.0
for_sale,4.0,2.0,64.85,Farmington,Maine,4938.0,2286.0,900000.0
for_sale,3.0,2.4875072723686458,2.62,Farmington,Maine,4938.0,2178.735693653475,199000.0
for_sale,3.0,2.4875072723686458,2.0,Vienna,Maine,4360.0,2178.735693653475,24500.0
for_sale,5.0,1.0,70.0,Freedom,Maine,4941.0,3584.0,675000.0
for_sale,3.0,2.4875072723686458,20.0,Montville,Maine,4941.0,2178.735693653475,49000.0
for_sale,3.0,2.4875072723686458,10.0,Montville,Maine,4941.0,2178.735693653475,50000.0
for_sale,3.0,2.0,3.2,Montville,Maine,4941.0,1970.0,398000.0
for_sale,2.0,1.0,4.0,Montville,Maine,4941.0,966.0,299000.0
for_sale,3.0,2.4875072723686458,21.0,Montville,Maine,4941.0,2178.735693653475,195000.0
for_sale,3.0,2.0,28.0,Canaan,Maine,4924.0,2600.0,185900.0
for_sale,2.0,2.0,1.7,Appleton,Maine,4862.0,1974.0,335500.0
for_sale,1.0,1.0,0.5,Canaan,Maine,4924.0,576.0,50000.0
for_sale,4.0,2.0,2.0,Jackson,Maine,4921.0,1680.0,325000.0
for_sale,3.0,2.0,18.6,Union,Maine,4862.0,2100.0,525000.0
for_sale,3.0,1.0,1.03,Fairfield,Maine,4937.0,1206.0,189000.0
for_sale,4.0,4.0,3.3,Belfast,Maine,4915.0,3282.0,400000.0
for_sale,2.0,2.0,1.27,Lincolnville,Maine,4849.0,1200.0,189000.0
for_sale,2.0,2.0,2.0,China,Maine,4358.0,924.0,98900.0
for_sale,2.0,1.0,0.74,Union,Maine,4862.0,846.0,349000.0
for_sale,3.0,1.0,1.84,Lincolnville,Maine,4849.0,2119.0,410000.0
for_sale,2.0,2.0,0.34,Searsport,Maine,4974.0,1815.0,549000.0
for_sale,2.0,2.4875072723686458,86.0,Unity,Maine,4988.0,442.0,299000.0
for_sale,5.0,3.0,0.4,Waterville,Maine,4901.0,2729.0,379500.0
for_sale,4.0,3.0,0.33,Waterville,Maine,4901.0,1795.0,298000.0
for_sale,3.0,1.0,0.06,Waterville,Maine,4901.0,1209.0,69900.0
for_sale,3.0,1.0,0.21,Winslow,Maine,4901.0,1008.0,225000.0
for_sale,3.0,2.0,0.1,Waterville,Maine,4901.0,1500.0,199900.0
for_sale,3.0,2.4875072723686458,4.57,Dixmont,Maine,4932.0,2178.735693653475,45000.0
for_sale,6.0,3.0,0.12,Waterville,Maine,4901.0,2208.0,134900.0
for_sale,6.0,2.0,0.1,Waterville,Maine,4901.0,3200.0,119900.0
for_sale,9.0,3.0,0.33,Winslow,Maine,4901.0,2628.0,295000.0
for_sale,3.0,2.0,1.3,China,Maine,4358.0,1700.0,274900.0
for_sale,5.0,2.0,0.23,Waterville,Maine,4901.0,2744.0,139900.0
for_sale,6.0,3.0,0.15,Waterville,Maine,4901.0,2800.0,249900.0
for_sale,3.0,1.0,0.35,Belfast,Maine,4915.0,1080.0,325000.0
for_sale,6.0,2.0,0.32,Winslow,Maine,4901.0,2450.0,199900.0
for_sale,9.0,3.0,0.56,Waterville,Maine,4901.0,2820.0,249900.0
for_sale,6.0,3.0,0.01,Waterville,Maine,4901.0,2400.0,169900.0
for_sale,7.0,4.0,0.28,Waterville,Maine,4901.0,3068.0,330000.0
for_sale,11.0,4.0,0.1,Waterville,Maine,4901.0,4590.0,225900.0
for_sale,6.0,3.0,0.14,Waterville,Maine,4901.0,2340.0,145900.0
for_sale,5.0,2.0,0.12,Waterville,Maine,4901.0,2726.0,285000.0
