status,bed,bath,acre_lot,city,state,zip_code,house_size,price
for_sale,4.0,3.0,0.08,Christiansted,Virgin Islands,820.0,3200.0,879000.0
for_sale,3.0,2.4875072723686458,0.6,Frederiksted,Virgin Islands,840.0,2178.735693653475,100000.0
for_sale,5.0,3.0,0.28,Kingshill,Virgin Islands,850.0,2178.735693653475,350000.0
for_sale,3.0,3.0,32.156833929788604,Kingshill,Virgin Islands,850.0,1776.0,599000.0
for_sale,3.0,2.4875072723686458,0.55,Christiansted,Virgin Islands,820.0,2178.735693653475,89500.0
for_sale,4.0,4.0,0.6,Christiansted,Virgin Islands,820.0,2178.735693653475,1190000.0
for_sale,5.0,3.0,2.93,Frederiksted,Virgin Islands,840.0,3500.0,1900000.0
for_sale,3.0,2.4875072723686458,1.42,Christiansted,Virgin Islands,820.0,2178.735693653475,120000.0
for_sale,3.0,2.4875072723686458,1.49,Christiansted,Virgin Islands,820.0,2178.735693653475,225000.0
for_sale,3.0,2.4875072723686458,7.59,Frederiksted,Virgin Islands,840.0,2178.735693653475,495000.0
for_sale,3.0,2.4875072723686458,1.65,Frederiksted,Virgin Islands,840.0,2178.735693653475,375000.0
for_sale,3.0,2.4875072723686458,0.58,Christiansted,Virgin Islands,820.0,2178.735693653475,230000.0
for_sale,3.0,2.4875072723686458,0.91,Christiansted,Virgin Islands,820.0,2178.735693653475,250000.0
for_sale,8.0,11.0,2.5,Frederiksted,Virgin Islands,840.0,13000.0,3200000.0
for_sale,3.0,2.4875072723686458,2.68,Frederiksted,Virgin Islands,840.0,2178.735693653475,80000.0
for_sale,3.0,2.4875072723686458,0.91,Frederiksted,Virgin Islands,840.0,2178.735693653475,70000.0
for_sale,3.0,2.4875072723686458,2.06,Frederiksted,Virgin Islands,840.0,2178.735693653475,62000.0
for_sale,3.0,2.4875072723686458,2.0,Frederiksted,Virgin Islands,840.0,2178.735693653475,75000.0
for_sale,3.0,2.4875072723686458,1.59,Frederiksted,Virgin Islands,840.0,2178.735693653475,85000.0
for_sale,3.0,2.4875072723686458,0.26,Frederiksted,Virgin Islands,840.0,2178.735693653475,40000.0
for_sale,3.0,2.4875072723686458,13.24,Frederiksted,Virgin Islands,840.0,2178.735693653475,148000.0
for_sale,3.0,2.4875072723686458,0.46,Frederiksted,Virgin Islands,840.0,2178.735693653475,39500.0
for_sale,3.0,2.4875072723686458,4.33,Frederiksted,Virgin Islands,840.0,2178.735693653475,160000.0
for_sale,3.0,2.4875072723686458,0.3,Frederiksted,Virgin Islands,840.0,2178.735693653475,55000.0
for_sale,5.0,6.0,8.7,Frederiksted,Virgin Islands,840.0,10100.0,3200000.0
for_sale,3.0,2.4875072723686458,0.75,Frederiksted,Virgin Islands,840.0,2178.735693653475,69999.0
for_sale,3.0,2.4875072723686458,3.92,Frederiksted,Virgin Islands,840.0,2178.735693653475,198000.0
for_sale,3.0,2.4875072723686458,0.5,Frederiksted,Virgin Islands,840.0,2178.735693653475,42000.0
for_sale,3.0,2.4875072723686458,0.57,Frederiksted,Virgin Islands,840.0,2178.735693653475,33000.0
for_sale,3.0,2.4875072723686458,0.57,Frederiksted,Virgin Islands,840.0,2178.735693653475,33000.0
for_sale,3.0,2.4875072723686458,0.51,Frederiksted,Virgin Islands,840.0,2178.735693653475,33000.0
for_sale,3.0,2.4875072723686458,0.79,Frederiksted,Virgin Islands,840.0,2178.735693653475,99000.0
for_sale,5.0,6.0,0.65,Frederiksted,Virgin Islands,840.0,6000.0,1900000.0
for_sale,3.0,2.4875072723686458,16.7,Frederiksted,Virgin Islands,840.0,2178.735693653475,599000.0
for_sale,3.0,2.4875072723686458,1.98,Frederiksted,Virgin Islands,840.0,2178.735693653475,260000.0
for_sale,3.0,2.4875072723686458,33.3,Frederiksted,Virgin Islands,840.0,2178.735693653475,498000.0
for_sale,3.0,2.4875072723686458,0.62,Frederiksted,Virgin Islands,840.0,2178.735693653475,35000.0
for_sale,3.0,2.4875072723686458,19.07,Frederiksted,Virgin Islands,840.0,2178.735693653475,550000.0
for_sale,3.0,2.4875072723686458,2.06,Frederiksted,Virgin Islands,840.0,2178.735693653475,317000.0
for_sale,3.0,2.4875072723686458,19.95,Frederiksted,Virgin Islands,840.0,2178.735693653475,278000.0
for_sale,3.0,2.4875072723686458,55.1,Frederiksted,Virgin Islands,840.0,2178.735693653475,8600000.0
for_sale,3.0,2.4875072723686458,17.7,Frederiksted,Virgin Islands,840.0,2178.735693653475,531000.0
for_sale,3.0,2.4875072723686458,11.53,Frederiksted,Virgin Islands,840.0,2178.735693653475,2650000.0
for_sale,3.0,2.4875072723686458,2377.0,Frederiksted,Virgin Islands,840.0,2178.735693653475,17500000.0
for_sale,3.0,2.4875072723686458,28.61,Frederiksted,Virgin Islands,840.0,2178.735693653475,368000.0
for_sale,3.0,2.4875072723686458,0.24,Frederiksted,Virgin Islands,840.0,2178.735693653475,35000.0
for_sale,3.0,2.4875072723686458,13.56,Frederiksted,Virgin Islands,840.0,2178.735693653475,407000.0
for_sale,3.0,2.4875072723686458,17.18,Frederiksted,Virgin Islands,840.0,2178.735693653475,398000.0
for_sale,3.0,2.4875072723686458,0.44,Frederiksted,Virgin Islands,840.0,2178.735693653475,199000.0
for_sale,3.0,2.4875072723686458,44.81,Frederiksted,Virgin Islands,840.0,2178.735693653475,750000.0
for_sale,3.0,2.4875072723686458,37.4,Frederiksted,Virgin Islands,840.0,2178.735693653475,5700000.0
for_sale,3.0,2.4875072723686458,39.02,Frederiksted,Virgin Islands,840.0,2178.735693653475,1200000.0
for_sale,3.0,2.4875072723686458,68.74,Frederiksted,Virgin Islands,840.0,2178.735693653475,1950000.0
for_sale,3.0,2.4875072723686458,17.7,Frederiksted,Virgin Islands,840.0,2178.735693653475,2900000.0
for_sale,3.0,2.4875072723686458,0.82,Frederiksted,Virgin Islands,840.0,2178.735693653475,275000.0
for_sale,3.0,2.4875072723686458,0.61,Saint John,Virgin Islands,830.0,2178.735693653475,85000.0
for_sale,3.0,2.4875072723686458,0.43,Saint John,Virgin Islands,830.0,2178.735693653475,80000.0
for_sale,3.0,2.4875072723686458,0.23,Saint John,Virgin Islands,830.0,2178.735693653475,128000.0
for_sale,3.0,2.4875072723686458,1.33,Saint John,Virgin Islands,830.0,2178.735693653475,125000.0
for_sale,3.0,2.4875072723686458,0.41,Saint John,Virgin Islands,830.0,2178.735693653475,150000.0
for_sale,3.0,2.4875072723686458,0.3,Saint John,Virgin Islands,830.0,2178.735693653475,140000.0
for_sale,3.0,2.4875072723686458,0.73,Saint Thomas,Virgin Islands,802.0,2178.735693653475,189000.0
for_sale,3.0,2.4875072723686458,0.29,Saint John,Virgin Islands,830.0,2178.735693653475,159000.0
for_sale,3.0,2.4875072723686458,1.07,Saint John,Virgin Islands,830.0,2178.735693653475,590000.0
for_sale,3.0,2.4875072723686458,0.95,Saint John,Virgin Islands,830.0,2178.735693653475,245000.0
for_sale,3.0,2.4875072723686458,0.94,Saint John,Virgin Islands,830.0,2178.735693653475,238000.0
for_sale,3.0,2.4875072723686458,0.58,Saint John,Virgin Islands,830.0,2178.735693653475,169000.0
for_sale,3.0,2.4875072723686458,0.23,Saint John,Virgin Islands,830.0,2178.735693653475,199000.0
for_sale,3.0,2.4875072723686458,1.37,Saint John,Virgin Islands,830.0,2178.735693653475,250000.0
for_sale,3.0,2.4875072723686458,0.5,Saint John,Virgin Islands,830.0,2178.735693653475,595000.0
for_sale,3.0,2.4875072723686458,0.6,Saint John,Virgin Islands,830.0,2178.735693653475,540000.0
for_sale,3.0,2.4875072723686458,3.18,Saint John,Virgin Islands,830.0,2178.735693653475,275000.0
for_sale,3.0,2.4875072723686458,0.77,Saint John,Virgin Islands,830.0,2178.735693653475,550000.0
for_sale,3.0,2.4875072723686458,0.23,Saint John,Virgin Islands,830.0,2178.735693653475,360000.0
for_sale,3.0,2.4875072723686458,0.14,Saint John,Virgin Islands,830.0,2178.735693653475,299000.0
for_sale,3.0,2.4875072723686458,0.65,Saint John,Virgin Islands,830.0,2178.735693653475,780000.0
for_sale,3.0,2.4875072723686458,1.03,Saint John,Virgin Islands,830.0,2178.735693653475,195000.0
for_sale,3.0,2.4875072723686458,0.98,Saint John,Virgin Islands,830.0,2178.735693653475,695000.0
for_sale,3.0,2.4875072723686458,0.52,Saint John,Virgin Islands,830.0,2178.735693653475,295000.0
for_sale,3.0,2.4875072723686458,0.76,Saint John,Virgin Islands,830.0,2178.735693653475,349000.0
for_sale,3.0,2.4875072723686458,0.53,Saint John,Virgin Islands,830.0,2178.735693653475,195000.0
for_sale,3.0,2.4875072723686458,0.99,Saint John,Virgin Islands,830.0,2178.735693653475,350000.0
for_sale,3.0,2.4875072723686458,0.26,Saint John,Virgin Islands,830.0,2178.735693653475,225000.0
for_sale,3.0,2.4875072723686458,0.74,Saint John,Virgin Islands,830.0,2178.735693653475,595000.0
for_sale,3.0,2.4875072723686458,1.15,Saint John,Virgin Islands,830.0,2178.735693653475,1080000.0
for_sale,3.0,2.4875072723686458,0.43,Saint John,Virgin Islands,830.0,2178.735693653475,175000.0
for_sale,3.0,2.4875072723686458,0.43,Saint John,Virgin Islands,830.0,2178.735693653475,240000.0
for_sale,3.0,2.4875072723686458,0.78,Saint John,Virgin Islands,830.0,2178.735693653475,289000.0
for_sale,3.0,2.4875072723686458,0.82,Saint John,Virgin Islands,830.0,2178.735693653475,225000.0
for_sale,3.0,2.4875072723686458,0.61,Saint John,Virgin Islands,830.0,2178.735693653475,1000000.0
for_sale,3.0,2.4875072723686458,0.42,Saint John,Virgin Islands,830.0,2178.735693653475,325000.0
for_sale,3.0,2.4875072723686458,0.54,Saint John,Virgin Islands,830.0,2178.735693653475,250000.0
for_sale,3.0,2.4875072723686458,0.68,Saint John,Virgin Islands,830.0,2178.735693653475,250000.0
for_sale,1.0,1.0,32.156833929788604,Saint Thomas,Virgin Islands,802.0,900.0,225000.0
for_sale,3.0,4.0,0.52,Saint John,Virgin Islands,830.0,3166.0,1450000.0
for_sale,3.0,2.4875072723686458,0.31,Saint John,Virgin Islands,830.0,2178.735693653475,65000.0
for_sale,3.0,2.4875072723686458,0.25,Saint John,Virgin Islands,830.0,2178.735693653475,75000.0
for_sale,3.0,2.4875072723686458,0.87,Saint Thomas,Virgin Islands,802.0,2178.735693653475,79000.0
for_sale,3.0,2.4875072723686458,0.26,Saint John,Virgin Islands,830.0,2178.735693653475,95000.0
for_sale,3.0,2.4875072723686458,0.24,Saint Thomas,Virgin Islands,802.0,2178.735693653475,85000.0
for_sale,3.0,2.4875072723686458,0.31,Saint John,Virgin Islands,830.0,2178.735693653475,158250.0
for_sale,5.0,6.0,0.11,Saint John,Virgin Islands,830.0,6400.0,2250000.0
